gene,std
Mbd1,1.7224369027781483
Sema4f,1.7224101156335159
BC002059,1.7224090300338157
Tmem223,1.7223561300382761
Cnpy3,1.7223477141333534
Zfp770,1.7223473102988955
Sephs1,1.722313383350725
Tmem127,1.7223053301732314
Kdm4a,1.722303225862144
Gnptg,1.7222948154496063
Tbc1d2b,1.722282075730522
Ube2z,1.722273020827274
Gxylt1,1.722264288766112
Il31ra,1.7222358605424115
Ctnnbip1,1.722227888953669
Trmu,1.722183046571814
Prpsap1,1.7221612794993004
Dele1,1.7221599060313004
Fkbp14,1.722124453376477
Atf1,1.7221137903932915
Chmp5,1.722086806464237
Gm45321,1.7220859857589532
Rrp1,1.722072031429585
Foxred1,1.7220622143301882
Nup54,1.7220597348708857
Tug1,1.7220498629317846
Hnrnpab,1.7219963323365173
Ankrd40,1.7219242409017799
Ndufc1,1.7219157848516522
Xpc,1.7219045524737715
Sirt4,1.7218259261391282
Acsl5,1.721791726232294
Clptm1l,1.7217780299554961
Mcrip1,1.7217759349144577
Proser1,1.7217674644779666
Inka2,1.7217646830115567
Atp8b2,1.7217611170624185
Rpl31,1.7217514600408352
Tubb5,1.7217118882956355
Wiz,1.7216847575591876
Hspbp1,1.7216030061444767
Prpf3,1.7215991256046566
Shld1,1.7215881002257012
Prdx5,1.721571461602834
Aamdc,1.7215525438890256
Mtg2,1.721537350229862
Tm6sf1,1.7214918244800883
Nup133,1.7214347772801637
Dhx33,1.721432433296453
Slc25a14,1.7214293818028126
Tmem62,1.7214067212875175
Cpsf4,1.7214014961464597
Qsox2,1.721378743755363
Poldip3,1.7213747288961678
Kif1c,1.7213410348960425
Rexo1,1.7213040500996573
Tarbp2,1.7212881130140103
1700029J07Rik,1.7212707282979671
Mettl2,1.721256096323859
Wbp11,1.7212542145450787
Sart3,1.7212478817786476
Gm44724,1.7212311584145896
Rbm17,1.7211695246780239
Zfp518b,1.7211488111792939
Il13ra1,1.7211412977095026
Sipa1l1,1.7210825176595044
Necap1,1.721080286236165
Myo1c,1.7210721551373747
Dalrd3,1.721021749641075
Ppp2cb,1.7210112259861254
Rmc1,1.720987344107839
Smyd5,1.7209872686340328
Hcn3,1.7209754636927035
D6Wsu163e,1.7209666183605346
4933434E20Rik,1.7209649232062831
Rragc,1.7209610650646605
Cfap97,1.7209446559733297
Rps3,1.7209436120929533
Dclre1c,1.7209329236434745
Gm47271,1.7209272513845217
Pnma2,1.7208934795476085
Ubc,1.7208826566177788
Mpnd,1.7208777357512683
Lamtor2,1.7208712912006587
Cyc1,1.7208554294587142
Adprm,1.720821172570726
Mief1,1.7208103219082085
Bloc1s2,1.720805991922922
Hagh,1.7208000322334982
Deaf1,1.7207695329701131
Fdxr,1.7207661081922647
Tcta,1.7207146343437936
Pdgfa,1.7207097404800777
Bclaf3,1.7206992175548201
Spats1,1.7205800255770638
Usp35,1.7205732249017271
Cep57,1.7205630937653174
Ccdc28b,1.720559302969326
Josd2,1.7205571540017974
Ell,1.7205503546866738
Mcmbp,1.7205465325611229
Cars,1.7205460452677697
Fbxl19,1.720540260322591
Ociad2,1.720526241531475
Spg20,1.7205056049272929
Sat1,1.7204938303657196
Ykt6,1.720486740762097
Mgll,1.7204809875291327
Psmf1,1.7203351993270746
Gm5136,1.720334184669561
Eif2b4,1.7203261945691186
Ndufv1,1.7201195211345204
Gm16008,1.720086353637272
Gm41077,1.720074989272773
Lamtor4,1.7200454881035965
Dph7,1.720044815688902
Rrp15,1.7200384648142633
6030458C11Rik,1.7200363051018075
AU022252,1.7200350595362417
Uqcrq,1.7200275255244708
Pnck,1.7200140204987517
Tars2,1.719934741063377
Taf4,1.7199327512242562
Stub1,1.7199292830978081
Cntfr,1.7198508463038933
Cops7a,1.7198472978566504
Bub3,1.7198247578783692
Trp53inp2,1.7198107465321073
Esrra,1.719803854824815
Tuba1b,1.7197845179792952
